# ATMO chemical composition profiles
# Chemical abundances given as mole fraction for the 8 most abundant species
# Model Level      Pressure [Ba]    Temperature [K]  H2               He               H                CO               H2O              N2               Mg               SiO             
  13               2.41942916E-03   4.86787640E+02   8.38492790E-01   1.60510761E-01   3.08821310E-20   5.29086422E-04   3.74190474E-04   6.04980715E-05   0.00000000E+00   0.00000000E+00  
  14               2.83981120E-03   4.97491045E+02   8.38492929E-01   1.60510620E-01   9.13935638E-20   5.29087468E-04   3.74191214E-04   6.04981911E-05   0.00000000E+00   0.00000000E+00  
  15               3.31936552E-03   5.03978782E+02   8.38492927E-01   1.60510621E-01   1.67242247E-19   5.29088683E-04   3.74192073E-04   6.04983300E-05   0.00000000E+00   0.00000000E+00  
  16               3.86631395E-03   5.15031858E+02   8.38493052E-01   1.60510494E-01   4.76404879E-19   5.29089744E-04   3.74192824E-04   6.04984513E-05   0.00000000E+00   0.00000000E+00  
  17               4.49012212E-03   5.21791119E+02   8.38493052E-01   1.60510491E-01   8.58339237E-19   5.29090975E-04   3.74193694E-04   6.04985921E-05   0.00000000E+00   0.00000000E+00  
  18               5.20158609E-03   5.33261222E+02   8.38493164E-01   1.60510377E-01   2.36658301E-18   5.29092071E-04   3.74194470E-04   6.04987174E-05   0.00000000E+00   0.00000000E+00  
  19               6.01284139E-03   5.40495610E+02   8.38493170E-01   1.60510369E-01   4.26939244E-18   5.29093303E-04   3.74195341E-04   6.04988583E-05   0.00000000E+00   0.00000000E+00  
  20               6.93766093E-03   5.52594754E+02   8.38493271E-01   1.60510266E-01   1.15819129E-17   5.29094464E-04   3.74196162E-04   6.04989910E-05   0.00000000E+00   0.00000000E+00  
  21               7.99150994E-03   5.60444905E+02   8.38493281E-01   1.60510253E-01   2.10761146E-17   5.29095737E-04   3.74197063E-04   6.04991366E-05   0.00000000E+00   0.00000000E+00  
  22               9.19184678E-03   5.73283437E+02   8.38493372E-01   1.60510159E-01   5.64719734E-17   5.29096946E-04   3.74197918E-04   6.04992749E-05   0.00000000E+00   0.00000000E+00  
  23               1.05580324E-02   5.82000704E+02   8.38493388E-01   1.60510141E-01   1.05093312E-16   5.29098260E-04   3.74198847E-04   6.04994251E-05   0.00000000E+00   0.00000000E+00  
  24               1.21116484E-02   5.95958261E+02   8.38493473E-01   1.60510053E-01   2.84261945E-16   5.29099618E-04   3.74199807E-04   6.04995803E-05   0.00000000E+00   0.00000000E+00  
  25               1.38765362E-02   6.05893901E+02   8.38493495E-01   1.60510027E-01   5.49741287E-16   5.29101010E-04   3.74200792E-04   6.04997395E-05   0.00000000E+00   0.00000000E+00  
  26               1.58793047E-02   6.21135780E+02   8.38493572E-01   1.60509946E-01   1.50012944E-15   5.29102649E-04   3.74201950E-04   6.04999269E-05   0.00000000E+00   0.00000000E+00  
  27               1.81496120E-02   6.32417459E+02   8.38493591E-01   1.60509913E-01   3.00023127E-15   5.29104160E-04   3.74203019E-04   6.05000997E-05   0.00000000E+00   0.00000000E+00  
  28               2.07218044E-02   6.49223400E+02   8.38493658E-01   1.60509834E-01   8.29743030E-15   5.29106739E-04   3.74204843E-04   6.05003946E-05   0.00000000E+00   0.00000000E+00  
  29               2.36330762E-02   6.62280269E+02   8.38493651E-01   1.60509786E-01   1.73641132E-14   5.29108392E-04   3.74206012E-04   6.05005836E-05   0.00000000E+00   0.00000000E+00  
  30               2.69242146E-02   6.81107876E+02   8.38493695E-01   1.60509688E-01   4.91579741E-14   5.29113680E-04   3.74209752E-04   6.05011882E-05   0.00000000E+00   0.00000000E+00  
  31               3.06388738E-02   6.96243647E+02   8.38493632E-01   1.60509595E-01   1.07386903E-13   5.29115621E-04   3.74211125E-04   6.05014102E-05   0.00000000E+00   0.00000000E+00  
  32               3.48238703E-02   7.17259717E+02   8.38493576E-01   1.60509387E-01   3.07499712E-13   5.29120586E-04   3.74214636E-04   6.05019779E-05   0.00000000E+00   0.00000000E+00  
  33               3.95267295E-02   7.34894109E+02   8.38493772E-01   1.60509184E-01   7.01225792E-13   5.29122808E-04   3.74216208E-04   6.05022320E-05   0.00000000E+00   0.00000000E+00  
  34               4.47958092E-02   7.58727542E+02   8.38494330E-01   1.60508618E-01   2.04894394E-12   5.29124629E-04   3.74217496E-04   6.05024402E-05   0.00000000E+00   0.00000000E+00  
  35               5.06832806E-02   7.79439382E+02   8.38495206E-01   1.60507723E-01   4.88405571E-12   5.29125903E-04   3.74218397E-04   6.05025859E-05   0.00000000E+00   0.00000000E+00  
  36               5.72557709E-02   8.06392126E+02   8.38497695E-01   1.60505182E-01   1.43667937E-11   5.29124583E-04   3.74217463E-04   6.05024349E-05   0.00000000E+00   0.00000000E+00  
  37               6.45782842E-02   8.30321065E+02   8.38501774E-01   1.60500919E-01   3.50019978E-11   5.29120935E-04   3.74214883E-04   6.05020178E-05   0.00000000E+00   0.00000000E+00  
  38               7.27088583E-02   8.61347245E+02   8.38512646E-01   1.60489473E-01   1.04682953E-10   5.29108434E-04   3.74206042E-04   6.05005884E-05   0.00000000E+00   0.00000000E+00  
  39               8.16911347E-02   8.89800970E+02   8.38529093E-01   1.60471592E-01   2.65536073E-10   5.29098022E-04   3.74198678E-04   6.04993978E-05   0.00000000E+00   0.00000000E+00  
  40               9.15859270E-02   9.21695961E+02   8.38557443E-01   1.60441790E-01   7.07320280E-10   5.29053935E-04   3.74167498E-04   6.04943567E-05   0.00000000E+00   0.00000000E+00  
  41               1.02464402E-01   9.50855889E+02   8.38589055E-01   1.60410279E-01   1.62486550E-09   5.29007250E-04   3.74134481E-04   6.04890186E-05   0.00000000E+00   1.91884278E-16  
  42               1.14437849E-01   9.83579203E+02   8.38625995E-01   1.60373457E-01   3.91390135E-09   5.28953551E-04   3.74096503E-04   6.04828784E-05   3.63123929E-16   2.04089603E-15  
  43               1.27613226E-01   1.01357850E+03   8.38655092E-01   1.60344452E-01   8.28360502E-09   5.28913028E-04   3.74067843E-04   6.04782448E-05   2.48546293E-15   1.54255482E-14  
  44               1.42092339E-01   1.04722536E+03   8.38682442E-01   1.60317190E-01   1.83278880E-08   5.28875720E-04   3.74041457E-04   6.04739788E-05   1.89886242E-14   1.30809208E-13  
  45               1.57969820E-01   1.07805410E+03   8.38700735E-01   1.60298949E-01   3.61060467E-08   5.28852447E-04   3.74024998E-04   6.04713177E-05   1.06187230E-13   8.00211214E-13  
  46               1.75337922E-01   1.11250019E+03   8.38716018E-01   1.60283683E-01   7.39787468E-08   5.28833815E-04   3.74011820E-04   6.04691872E-05   6.43670287E-13   5.33037966E-12  
  47               1.94291313E-01   1.14400974E+03   8.38725279E-01   1.60274383E-01   1.36494923E-07   5.28824145E-04   3.74004982E-04   6.04680814E-05   2.94037602E-12   2.64102627E-11  
  48               2.14997440E-01   1.17918045E+03   8.38732457E-01   1.60267084E-01   2.61197958E-07   5.28817387E-04   3.74000205E-04   6.04673084E-05   1.44232102E-11   1.41105915E-10  
  49               2.37636301E-01   1.21151906E+03   8.38736492E-01   1.60262833E-01   4.56300062E-07   5.28815044E-04   3.73998562E-04   6.04670400E-05   5.57954750E-11   5.87865310E-10  
  50               2.62385385E-01   1.24754962E+03   8.38739335E-01   1.60259573E-01   8.24139186E-07   5.28814130E-04   3.73997963E-04   6.04669347E-05   2.30927191E-10   2.63045796E-09  
  51               2.89413251E-01   1.28079479E+03   8.38740610E-01   1.60257669E-01   1.37331337E-06   5.28815155E-04   3.73998835E-04   6.04670505E-05   7.81506044E-10   9.52867777E-09  
  52               3.18890925E-01   1.31759629E+03   8.38740945E-01   1.60256160E-01   2.35323193E-06   5.28817529E-04   3.74000916E-04   6.04673196E-05   2.80348701E-09   3.67062431E-08  
  53               3.50977591E-01   1.35166038E+03   8.38740043E-01   1.60255175E-01   3.75528105E-06   5.28823475E-04   3.74006168E-04   6.04679959E-05   8.45687934E-09   1.17860326E-07  
  54               3.85837715E-01   1.38920455E+03   8.38737466E-01   1.60254266E-01   6.14056748E-06   5.28831934E-04   3.74014664E-04   6.04689579E-05   2.68209995E-08   3.98983230E-07  
  55               4.23701418E-01   1.42403413E+03   8.38732077E-01   1.60253266E-01   9.42328894E-06   5.28855306E-04   3.74036933E-04   6.04716231E-05   7.30014478E-08   1.15008058E-06  
  56               4.64793758E-01   1.46220326E+03   8.38712460E-01   1.60250184E-01   1.47597495E-05   5.28903170E-04   3.74082725E-04   6.04770877E-05   2.05919954E-07   3.44360963E-06  
  57               5.09200493E-01   1.49763806E+03   8.38704305E-01   1.60252309E-01   2.18368879E-05   5.29044556E-04   3.74205932E-04   6.04932469E-05   3.22530197E-07   1.85749236E-05  
  58               5.56514576E-01   1.53564098E+03   8.38691000E-01   1.60250916E-01   3.26575350E-05   5.29086884E-04   3.74270635E-04   6.04980837E-05   1.31964838E-06   1.91024101E-05  
  59               6.05403233E-01   1.56962745E+03   8.38672271E-01   1.60249309E-01   4.58597526E-05   5.29131008E-04   3.74361078E-04   6.05031360E-05   4.15943425E-06   2.04798288E-05  
  60               6.58329492E-01   1.60673805E+03   8.38635732E-01   1.60246535E-01   6.55103582E-05   5.29221069E-04   3.74506869E-04   6.05134561E-05   1.25701389E-05   2.44840743E-05  
  61               7.12185563E-01   1.63964962E+03   8.38581678E-01   1.60242848E-01   8.83631098E-05   5.29390653E-04   3.74732170E-04   6.05328897E-05   2.81985828E-05   3.19586924E-05  
  62               7.64618934E-01   1.67233694E+03   8.38504025E-01   1.60241771E-01   1.17826672E-04   5.29614764E-04   3.75045506E-04   6.05586012E-05   6.61543400E-05   5.03468562E-05  
  63               8.19621427E-01   1.70226752E+03   8.38472767E-01   1.60238979E-01   1.51377472E-04   5.29790365E-04   3.75323354E-04   6.05788377E-05   6.61134685E-05   5.04236089E-05  
  64               8.71915937E-01   1.73166196E+03   8.38434690E-01   1.60235599E-01   1.92399889E-04   5.29943067E-04   3.75543597E-04   6.05964817E-05   6.60736020E-05   5.04975377E-05  
  65               9.18651887E-01   1.75451099E+03   8.38367315E-01   1.60226293E-01   2.29912709E-04   5.29938121E-04   3.75616866E-04   6.05960879E-05   6.60372709E-05   5.05518877E-05  
  66               9.70462597E-01   1.78134982E+03   8.38318872E-01   1.60222046E-01   2.82487044E-04   5.29930646E-04   3.75689509E-04   6.05954726E-05   6.59985217E-05   5.06172738E-05  
  67               1.02776261E+00   1.80719702E+03   8.38264546E-01   1.60217285E-01   3.41456652E-04   5.29922151E-04   3.75760635E-04   6.05948613E-05   6.59578549E-05   5.06790787E-05  
  68               1.09098647E+00   1.83696831E+03   8.38189521E-01   1.60210719E-01   4.22961311E-04   5.29889851E-04   3.75811506E-04   6.05917388E-05   6.59115970E-05   5.07495263E-05  
  69               1.14289681E+00   1.85815963E+03   8.38127731E-01   1.60205239E-01   4.89293267E-04   5.30335069E-04   3.76194549E-04   6.06436235E-05   6.58755782E-05   5.07987532E-05  
  70               1.18256689E+00   1.87597932E+03   8.38069239E-01   1.60200123E-01   5.52822714E-04   5.30315132E-04   3.76240114E-04   6.06422672E-05   6.58466236E-05   5.08401134E-05  
  71               1.22622200E+00   1.89244640E+03   8.38011103E-01   1.60195041E-01   6.15965971E-04   5.30295420E-04   3.76276151E-04   6.06408684E-05   6.58169959E-05   5.08777133E-05  
  72               1.27413186E+00   1.91249095E+03   8.37931321E-01   1.60188069E-01   7.02642542E-04   5.30271671E-04   3.76297201E-04   6.06389163E-05   6.57826288E-05   5.09235396E-05  
  73               1.32652076E+00   1.93113987E+03   8.37850775E-01   1.60181036E-01   7.90170788E-04   5.30247901E-04   3.76303638E-04   6.06368501E-05   6.57474437E-05   5.09654476E-05  
  74               1.38353278E+00   1.95322395E+03   8.37742828E-01   1.60171609E-01   9.07544256E-04   5.30218351E-04   3.76288451E-04   6.06339975E-05   6.57072604E-05   5.10147704E-05  
  75               1.44486401E+00   1.97360803E+03   8.37634127E-01   1.60162119E-01   1.02575412E-03   5.30188889E-04   3.76255489E-04   6.06310172E-05   6.56665983E-05   5.10593670E-05  
  76               1.51080213E+00   1.99713943E+03   8.37491905E-01   1.60149705E-01   1.18043849E-03   5.30149995E-04   3.76198616E-04   6.06267985E-05   6.56209315E-05   5.11107287E-05  
  77               1.58279883E+00   2.01932848E+03   8.37345216E-01   1.60136904E-01   1.33999494E-03   5.30109503E-04   3.76126041E-04   6.06222352E-05   6.55738594E-05   5.11580135E-05  
  78               1.66131380E+00   2.04492066E+03   8.37153178E-01   1.60120147E-01   1.54888434E-03   5.30057300E-04   3.76031823E-04   6.06161615E-05   6.55205153E-05   5.12122506E-05  
  79               1.74683901E+00   2.06914454E+03   8.36953668E-01   1.60102741E-01   1.76591234E-03   5.30002159E-04   3.75926164E-04   6.06095651E-05   6.54654626E-05   5.12620989E-05  
  80               1.83992325E+00   2.09661466E+03   8.36696805E-01   1.60080331E-01   2.04532891E-03   5.29931238E-04   3.75799946E-04   6.06009448E-05   6.54035194E-05   5.13180015E-05  
  81               1.94115294E+00   2.12271750E+03   8.36428550E-01   1.60056931E-01   2.33714173E-03   5.29855927E-04   3.75665570E-04   6.05915516E-05   6.53394977E-05   5.13691420E-05  
  82               2.05118469E+00   2.15187539E+03   8.36088886E-01   1.60027300E-01   2.70663238E-03   5.29760301E-04   3.75508885E-04   6.05794974E-05   6.52679073E-05   5.14251167E-05  
  83               2.17072172E+00   2.17968611E+03   8.35733053E-01   1.59996263E-01   3.09371516E-03   5.29658849E-04   3.75345362E-04   6.05663542E-05   6.51938077E-05   5.14758307E-05  
  84               2.30055355E+00   2.21033269E+03   8.35290003E-01   1.59957618E-01   3.57566901E-03   5.29532198E-04   3.75156070E-04   6.05498368E-05   6.51114096E-05   5.15297752E-05  
  85               2.44152644E+00   2.23968763E+03   8.34824888E-01   1.59917051E-01   4.08161953E-03   5.29398063E-04   3.74966888E-04   6.05319050E-05   6.50259863E-05   5.15778229E-05  
  86               2.59459631E+00   2.27161176E+03   8.34256084E-01   1.59867436E-01   4.70031325E-03   5.29233716E-04   3.74797532E-04   6.05099639E-05   6.49315360E-05   5.16270106E-05  
  87               2.76079198E+00   2.30231122E+03   8.33656470E-01   1.59814893E-01   5.34994996E-03   5.29058783E-04   3.75078248E-04   6.04862554E-05   6.48333112E-05   5.16692921E-05  
  88               2.94125812E+00   2.33525663E+03   8.32932657E-01   1.59752339E-01   6.12878107E-03   5.28847472E-04   3.80386404E-04   6.04578080E-05   6.47255691E-05   5.17468880E-05  
  89               3.13704651E+00   2.36706618E+03   8.32181006E-01   1.59686754E-01   6.94598914E-03   5.28636072E-04   3.80557687E-04   6.04302550E-05   6.46136887E-05   5.17796333E-05  
  90               3.34954739E+00   2.40078691E+03   8.31297904E-01   1.59609742E-01   7.90656183E-03   5.28375830E-04   3.80287967E-04   6.03952412E-05   6.44916648E-05   5.18079713E-05  
  91               3.58044546E+00   2.43357205E+03   8.30369803E-01   1.59528811E-01   8.91610494E-03   5.28104534E-04   3.79976034E-04   6.03586353E-05   6.43645937E-05   5.18272550E-05  
  92               3.83146541E+00   2.46797127E+03   8.29298974E-01   1.59435436E-01   1.00809096E-02   5.27791707E-04   3.79609454E-04   6.03168547E-05   6.42267596E-05   5.18388823E-05  
  93               4.10447452E+00   2.50161718E+03   8.28173129E-01   1.59337268E-01   1.13055597E-02   5.27462198E-04   3.79219500E-04   6.02724835E-05   6.40829928E-05   5.18397664E-05  
  94               4.40158920E+00   2.53660307E+03   8.26896564E-01   1.59225959E-01   1.26941598E-02   5.27088525E-04   3.78773437E-04   6.02224219E-05   6.39279826E-05   5.18294679E-05  
  95               4.72511072E+00   2.57101559E+03   8.25554661E-01   1.59108958E-01   1.41538287E-02   5.26695092E-04   3.78301834E-04   6.01692400E-05   6.37661019E-05   5.18062021E-05  
  96               5.07761513E+00   2.60650421E+03   8.24058749E-01   1.58978530E-01   1.57810214E-02   5.26256410E-04   3.77773304E-04   6.01100064E-05   6.35926311E-05   5.17679387E-05  
  97               5.46191200E+00   2.64156707E+03   8.22488948E-01   1.58841664E-01   1.74885802E-02   5.25795375E-04   3.77217042E-04   6.00471091E-05   6.34114087E-05   5.17138955E-05  
  98               5.88111811E+00   2.67755156E+03   8.20761165E-01   1.58691027E-01   1.93679788E-02   5.25287774E-04   3.76602634E-04   5.99776619E-05   6.32181183E-05   5.16406468E-05  
  99               6.33864379E+00   2.71318856E+03   8.18955726E-01   1.58533624E-01   2.13318358E-02   5.24756554E-04   3.75959749E-04   5.99040240E-05   6.30163988E-05   5.15482256E-05  
  100              6.83825950E+00   2.74964039E+03   8.16989970E-01   1.58362246E-01   2.34700662E-02   5.24177876E-04   3.75258105E-04   5.98232052E-05   6.28021384E-05   5.14318727E-05  
  101              7.38413073E+00   2.78573035E+03   8.14951905E-01   1.58184569E-01   2.56869319E-02   5.23576832E-04   3.74530890E-04   5.97377471E-05   6.25791416E-05   5.12926403E-05  
