# ATMO chemical composition profiles
# Chemical abundances given as mole fraction for the 8 most abundant species
# Model Level      Pressure [Ba]    Temperature [K]  H2               He               H                CO               H2O              N2               Mg               SiO             
  80               5.08838401E+00   2.40712309E+03   8.32484347E-01   1.59713376E-01   6.61562211E-03   5.28634458E-04   3.80799898E-04   6.03627789E-05   6.40681781E-05   5.17317886E-05  
  81               5.60469102E+00   2.45008411E+03   8.31492294E-01   1.59626881E-01   7.69468075E-03   5.28338692E-04   3.80486122E-04   6.03164532E-05   6.38698604E-05   5.17498110E-05  
  82               6.18344078E+00   2.50761813E+03   8.29863840E-01   1.59484885E-01   9.46601691E-03   5.27862459E-04   3.79941538E-04   6.02496894E-05   6.36240777E-05   5.17570521E-05  
  83               6.83144446E+00   2.55260282E+03   8.28530149E-01   1.59368610E-01   1.09166991E-02   5.27463682E-04   3.79499424E-04   6.01884952E-05   6.33904271E-05   5.17366469E-05  
  84               7.55703343E+00   2.61039279E+03   8.26467857E-01   1.59188801E-01   1.31599404E-02   5.26856221E-04   3.78794653E-04   6.01027240E-05   6.31069288E-05   5.16835757E-05  
  85               8.36856823E+00   2.65701814E+03   8.24746644E-01   1.59038750E-01   1.50321314E-02   5.26340314E-04   3.78216982E-04   6.00238443E-05   6.28351758E-05   5.16057432E-05  
  86               9.27628022E+00   2.71450907E+03   8.22242102E-01   1.58820398E-01   1.77563916E-02   5.25598413E-04   3.77358984E-04   5.99169706E-05   6.25129831E-05   5.14708772E-05  
  87               1.02901015E+01   2.76243650E+03   8.20105440E-01   1.58634138E-01   2.00804384E-02   5.24956084E-04   3.76643444E-04   5.98173149E-05   6.22012493E-05   5.13125944E-05  
  88               1.14221563E+01   2.81910287E+03   8.17188337E-01   1.58379836E-01   2.32533872E-02   5.24087048E-04   3.75651240E-04   5.96872365E-05   6.18410594E-05   5.10731668E-05  
  89               1.26840031E+01   2.86806213E+03   8.14627672E-01   1.58156626E-01   2.60385583E-02   5.23314201E-04   3.74802739E-04   5.95626826E-05   6.14885818E-05   5.08080109E-05  
  90               1.40896962E+01   2.92374311E+03   8.11338059E-01   1.57869867E-01   2.96165875E-02   5.22327900E-04   3.73699621E-04   5.94052618E-05   6.10915619E-05   5.04401036E-05  
  91               1.56526870E+01   2.97344395E+03   8.08368911E-01   1.57611062E-01   3.28459576E-02   5.21426889E-04   3.72732987E-04   5.92492274E-05   6.06989930E-05   5.00399875E-05  
  92               1.73894090E+01   3.02804332E+03   8.04764236E-01   1.57296856E-01   3.67665341E-02   5.20337602E-04   3.71549795E-04   5.90564255E-05   6.02672459E-05   4.95206477E-05  
  93               1.93146754E+01   3.07820641E+03   8.01423548E-01   1.57005680E-01   4.03998698E-02   5.19316369E-04   3.70488250E-04   5.88570605E-05   5.98364813E-05   4.89589186E-05  
  94               2.14457871E+01   3.13157199E+03   7.97581342E-01   1.56670787E-01   4.45786114E-02   5.18143546E-04   3.69262892E-04   5.86139768E-05   5.93735671E-05   4.82707057E-05  
  95               2.37995138E+01   3.18185380E+03   7.93930790E-01   1.56352615E-01   4.85487720E-02   5.17016568E-04   3.68136757E-04   5.83503441E-05   5.89082569E-05   4.75279840E-05  
  96               2.63965756E+01   3.23408813E+03   7.89909938E-01   1.56002167E-01   5.29215764E-02   5.15773575E-04   3.66896950E-04   5.80289572E-05   5.84171635E-05   4.66592458E-05  
  97               2.92578555E+01   3.28427733E+03   7.86015823E-01   1.55662778E-01   5.71563852E-02   5.14555732E-04   3.65733656E-04   5.76642368E-05   5.79207473E-05   4.57256440E-05  
  98               3.24086307E+01   3.33555966E+03   7.81867787E-01   1.55301257E-01   6.16672152E-02   5.13252662E-04   3.64498586E-04   5.72168374E-05   5.74036606E-05   4.46737359E-05  
  99               3.58750507E+01   3.38558950E+03   7.77791292E-01   1.54945980E-01   6.61000527E-02   5.11956109E-04   3.63316595E-04   5.66898986E-05   5.68787510E-05   4.35506717E-05  
  100              3.96880844E+01   3.43621998E+03   7.73547656E-01   1.54576132E-01   7.07144769E-02   5.10595925E-04   3.62089838E-04   5.60391419E-05   5.63366296E-05   4.23219395E-05  
  101              4.38810786E+01   3.48608966E+03   7.69347342E-01   1.54210063E-01   7.52815568E-02   5.09230478E-04   3.60898325E-04   5.52553830E-05   5.57851664E-05   4.10240632E-05  
