# ATMO chemical composition profiles
# Chemical abundances given as mole fraction for the 8 most abundant species
# Model Level      Pressure [Ba]    Temperature [K]  H2               He               H                CO               H2O              N2               Mg               SiO             
  20               1.65258497E-03   6.22266576E+02   8.38569325E-01   1.60523403E-01   5.02478382E-15   5.25670813E-04   2.74519163E-04   6.04611643E-05   0.00000000E+00   0.00000000E+00  
  21               2.01382117E-03   6.31118334E+02   8.38569363E-01   1.60523334E-01   8.26431283E-15   5.25663965E-04   2.74516469E-04   6.04603026E-05   0.00000000E+00   0.00000000E+00  
  22               2.45270866E-03   6.40037897E+02   8.38569445E-01   1.60523263E-01   1.34342158E-14   5.25656617E-04   2.74513517E-04   6.04593815E-05   0.00000000E+00   0.00000000E+00  
  23               2.98601201E-03   6.48892927E+02   8.38569512E-01   1.60523183E-01   2.14106471E-14   5.25648944E-04   2.74510396E-04   6.04584210E-05   0.00000000E+00   0.00000000E+00  
  24               3.63404382E-03   6.57958382E+02   8.38569479E-01   1.60523067E-01   3.40542835E-14   5.25643887E-04   2.74508640E-04   6.04577594E-05   0.00000000E+00   0.00000000E+00  
  25               4.42140705E-03   6.67008303E+02   8.38569584E-01   1.60522971E-01   5.33087825E-14   5.25637285E-04   2.74506075E-04   6.04569183E-05   0.00000000E+00   0.00000000E+00  
  26               5.37787686E-03   6.76289664E+02   8.38569650E-01   1.60522848E-01   8.33716370E-14   5.25629745E-04   2.74503017E-04   6.04559672E-05   0.00000000E+00   0.00000000E+00  
  27               6.53939938E-03   6.85671160E+02   8.38569784E-01   1.60522724E-01   1.29241201E-13   5.25622199E-04   2.74499953E-04   6.04550135E-05   0.00000000E+00   0.00000000E+00  
  28               7.94922451E-03   6.95540926E+02   8.38569953E-01   1.60522565E-01   2.02887805E-13   5.25614563E-04   2.74496840E-04   6.04540472E-05   0.00000000E+00   0.00000000E+00  
  29               9.65956274E-03   7.05381490E+02   8.38569953E-01   1.60522366E-01   3.13262592E-13   5.25609825E-04   2.74495237E-04   6.04534118E-05   0.00000000E+00   0.00000000E+00  
  30               1.17331296E-02   7.15789996E+02   8.38570179E-01   1.60522149E-01   4.91060729E-13   5.25602289E-04   2.74492174E-04   6.04524520E-05   0.00000000E+00   0.00000000E+00  
  31               1.42448659E-02   7.26463781E+02   8.38570442E-01   1.60521897E-01   7.68284339E-13   5.25594690E-04   2.74489077E-04   6.04514818E-05   0.00000000E+00   0.00000000E+00  
  32               1.72839697E-02   7.38008104E+02   8.38570809E-01   1.60521538E-01   1.23510198E-12   5.25586968E-04   2.74485919E-04   6.04504940E-05   0.00000000E+00   0.00000000E+00  
  33               2.09563682E-02   7.49859938E+02   8.38571244E-01   1.60521110E-01   1.98052636E-12   5.25579115E-04   2.74482696E-04   6.04494873E-05   0.00000000E+00   0.00000000E+00  
  34               2.53871975E-02   7.62836011E+02   8.38571883E-01   1.60520480E-01   3.28668061E-12   5.25570931E-04   2.74479308E-04   6.04484381E-05   0.00000000E+00   0.00000000E+00  
  35               3.07276381E-02   7.76504381E+02   8.38572717E-01   1.60519647E-01   5.51474494E-12   5.25562336E-04   2.74475716E-04   6.04473365E-05   0.00000000E+00   0.00000000E+00  
  36               3.71575961E-02   7.91402641E+02   8.38573926E-01   1.60518432E-01   9.55170237E-12   5.25553228E-04   2.74471867E-04   6.04461701E-05   0.00000000E+00   0.00000000E+00  
  37               4.48884246E-02   8.07073315E+02   8.38575535E-01   1.60516796E-01   1.66850938E-11   5.25543302E-04   2.74467606E-04   6.04449029E-05   0.00000000E+00   0.00000000E+00  
  38               5.41653805E-02   8.24390823E+02   8.38577961E-01   1.60514302E-01   3.03531369E-11   5.25532260E-04   2.74462781E-04   6.04434998E-05   0.00000000E+00   0.00000000E+00  
  39               6.52732009E-02   8.42868213E+02   8.38581348E-01   1.60510757E-01   5.61082782E-11   5.25519623E-04   2.74457145E-04   6.04419045E-05   0.00000000E+00   0.00000000E+00  
  40               7.85359088E-02   8.63251300E+02   8.38586408E-01   1.60505341E-01   1.07843175E-10   5.25505012E-04   2.74450501E-04   6.04400723E-05   0.00000000E+00   0.00000000E+00  
  41               9.43139452E-02   8.85184855E+02   8.38593050E-01   1.60497417E-01   2.11413701E-10   5.25488052E-04   2.74442660E-04   6.04379586E-05   0.00000000E+00   0.00000000E+00  
  42               1.12999576E-01   9.09560612E+02   8.38603058E-01   1.60485606E-01   4.32888390E-10   5.25475269E-04   2.74437032E-04   6.04363122E-05   0.00000000E+00   0.00000000E+00  
  43               1.35028494E-01   9.35731357E+02   8.38619018E-01   1.60469729E-01   8.99314573E-10   5.25440749E-04   2.74420087E-04   6.04321505E-05   0.00000000E+00   0.00000000E+00  
  44               1.60932627E-01   9.64361609E+02   8.38640135E-01   1.60448721E-01   1.92133991E-09   5.25398649E-04   2.74399221E-04   6.04270996E-05   0.00000000E+00   3.00232662E-16  
  45               1.91304154E-01   9.95156199E+02   8.38665257E-01   1.60423721E-01   4.15270511E-09   5.25349204E-04   2.74374556E-04   6.04211836E-05   3.99761791E-16   2.33615907E-15  
  46               2.26765755E-01   1.02888173E+03   8.38693481E-01   1.60395621E-01   9.20136180E-09   5.25295736E-04   2.74347807E-04   6.04147809E-05   3.01456526E-15   1.96354672E-14  
  47               2.67973059E-01   1.06498005E+03   8.38721451E-01   1.60367763E-01   2.04385329E-08   5.25241827E-04   2.74320774E-04   6.04082938E-05   2.30106700E-14   1.67035279E-13  
  48               3.15578308E-01   1.10387806E+03   8.38747244E-01   1.60342052E-01   4.56900035E-08   5.25192428E-04   2.74295754E-04   6.04022653E-05   1.78154859E-13   1.44172714E-12  
  49               3.70221042E-01   1.14494656E+03   8.38768637E-01   1.60320686E-01   1.00806772E-07   5.25150421E-04   2.74273243E-04   6.03969457E-05   1.31888469E-12   1.18739514E-11  
  50               4.32781539E-01   1.18861736E+03   8.38785384E-01   1.60303878E-01   2.20599472E-07   5.25119218E-04   2.74251880E-04   6.03924994E-05   9.38420537E-12   9.38554876E-11  
  51               5.04322511E-01   1.23426279E+03   8.38797335E-01   1.60291741E-01   4.71420505E-07   5.25103245E-04   2.74225728E-04   6.03888517E-05   6.14532023E-11   6.80520958E-10  
  52               5.85936494E-01   1.28222691E+03   8.38805401E-01   1.60283319E-01   9.88180364E-07   5.25112881E-04   2.74183664E-04   6.03858745E-05   3.74557654E-10   4.57990788E-09  
  53               6.78762673E-01   1.33168220E+03   8.38810291E-01   1.60277851E-01   2.00252677E-06   5.25169458E-04   2.74117897E-04   6.03833467E-05   2.05779053E-09   2.76583453E-08  
  54               7.84083358E-01   1.38257632E+03   8.38812620E-01   1.60274376E-01   3.92507277E-06   5.25312474E-04   2.74077805E-04   6.03811403E-05   1.02501902E-08   1.50773530E-07  
  55               9.03524766E-01   1.43385261E+03   8.38810485E-01   1.60271875E-01   7.34823642E-06   5.25606130E-04   2.74365244E-04   6.03798756E-05   4.51034035E-08   7.21784709E-07  
  56               1.03853338E+00   1.48625111E+03   8.38791689E-01   1.60267731E-01   1.33168956E-05   5.26131076E-04   2.76073292E-04   6.03817081E-05   1.80438221E-07   3.12807213E-06  
  57               1.18898215E+00   1.54217875E+03   8.38775039E-01   1.60267709E-01   2.40777701E-05   5.27021393E-04   2.82056253E-04   6.04025861E-05   5.48281158E-07   1.87756605E-05  
  58               1.34876289E+00   1.59589009E+03   8.38747409E-01   1.60264186E-01   4.08163419E-05   5.27810207E-04   2.88750942E-04   6.04087636E-05   3.37458589E-06   2.01758770E-05  
  59               1.50979109E+00   1.64495533E+03   8.38689425E-01   1.60257891E-01   6.40194469E-05   5.28505534E-04   3.04498697E-04   6.04244829E-05   1.37151261E-05   2.51276928E-05  
  60               1.66445169E+00   1.68838430E+03   8.38599202E-01   1.60249757E-01   9.31802851E-05   5.29085853E-04   3.36194657E-04   6.04647856E-05   3.64465116E-05   3.60974438E-05  
  61               1.80583919E+00   1.72518994E+03   8.38494180E-01   1.60241208E-01   1.26056293E-04   5.29486551E-04   3.72395608E-04   6.05119263E-05   6.57695509E-05   5.04650814E-05  
  62               1.92630949E+00   1.75486642E+03   8.38459626E-01   1.60237708E-01   1.59283124E-04   5.29641011E-04   3.77101258E-04   6.05331629E-05   6.57095619E-05   5.05339175E-05  
  63               2.02437804E+00   1.77777656E+03   8.38431287E-01   1.60235151E-01   1.89692734E-04   5.29692087E-04   3.77564378E-04   6.05312010E-05   6.56617921E-05   5.05861697E-05  
  64               2.13828967E+00   1.80341833E+03   8.38394833E-01   1.60231932E-01   2.29397516E-04   5.29753393E-04   3.77489582E-04   6.05281303E-05   6.56069540E-05   5.06436655E-05  
  65               2.26985503E+00   1.83149575E+03   8.38318505E-01   1.60222191E-01   2.80553507E-04   5.29734496E-04   3.77311059E-04   6.05223149E-05   6.55424294E-05   5.07036666E-05  
  66               2.37773048E+00   1.85371049E+03   8.38275154E-01   1.60218372E-01   3.27537110E-04   5.29893913E-04   3.77282631E-04   6.05696782E-05   6.54919398E-05   5.07517200E-05  
  67               2.46272928E+00   1.87050067E+03   8.38238811E-01   1.60215194E-01   3.67174314E-04   5.29871732E-04   3.77178372E-04   6.05661539E-05   6.54527101E-05   5.07875770E-05  
  68               2.56257378E+00   1.88979205E+03   8.38192475E-01   1.60211138E-01   4.17610149E-04   5.29889801E-04   3.77097349E-04   6.05622122E-05   6.54068947E-05   5.08283092E-05  
  69               2.67910062E+00   1.91133478E+03   8.38134708E-01   1.60206084E-01   4.80460027E-04   5.29908365E-04   3.77016553E-04   6.05578017E-05   6.53542131E-05   5.08731923E-05  
  70               2.81410650E+00   1.93550126E+03   8.38061468E-01   1.60199680E-01   5.60111041E-04   5.29922439E-04   3.76936153E-04   6.05527950E-05   6.52937418E-05   5.09228474E-05  
  71               2.96891993E+00   1.96183757E+03   8.37970710E-01   1.60191751E-01   6.58780329E-04   5.29929304E-04   3.76876328E-04   6.05471194E-05   6.52255529E-05   5.09762023E-05  
  72               3.14588613E+00   1.99070613E+03   8.37856657E-01   1.60181790E-01   7.82883772E-04   5.29927558E-04   3.76760202E-04   6.05402780E-05   6.51485759E-05   5.10331976E-05  
  73               3.34916683E+00   2.02197745E+03   8.37714227E-01   1.60169356E-01   9.37850741E-04   5.29914675E-04   3.76634532E-04   6.05319913E-05   6.50618241E-05   5.10935243E-05  
  74               3.58165528E+00   2.05592861E+03   8.37534558E-01   1.60153676E-01   1.13332271E-03   5.29888459E-04   3.76496412E-04   6.05218170E-05   6.49641562E-05   5.11573049E-05  
  75               3.84652675E+00   2.09210460E+03   8.37311584E-01   1.60134220E-01   1.37589646E-03   5.29846080E-04   3.76346080E-04   6.05093692E-05   6.48552592E-05   5.12230441E-05  
  76               4.14727657E+00   2.13071912E+03   8.37033156E-01   1.60109931E-01   1.67878934E-03   5.29784490E-04   3.76179128E-04   6.04942208E-05   6.47339319E-05   5.12904406E-05  
  77               4.48776988E+00   2.17127429E+03   8.36691300E-01   1.60080111E-01   2.05067335E-03   5.29700684E-04   3.75994830E-04   6.04759281E-05   6.45998623E-05   5.13575926E-05  
  78               4.87230357E+00   2.21396078E+03   8.36270108E-01   1.60043376E-01   2.50885328E-03   5.29590571E-04   3.75787535E-04   6.04539469E-05   6.44517455E-05   5.14236482E-05  
  79               5.30567162E+00   2.25822339E+03   8.35760797E-01   1.59998959E-01   3.06288234E-03   5.29451097E-04   3.75556082E-04   6.04277598E-05   6.42893357E-05   5.14860838E-05  
  80               5.79324543E+00   2.30420671E+03   8.35142873E-01   1.59944868E-01   3.73289706E-03   5.29276074E-04   3.75294070E-04   6.03965481E-05   6.41111465E-05   5.15430978E-05  
  81               6.34062535E+00   2.35135168E+03   8.34403625E-01   1.59880907E-01   4.52762885E-03   5.29068984E-04   3.81529257E-04   6.03607747E-05   6.39173017E-05   5.16298767E-05  
  82               6.95450563E+00   2.39983539E+03   8.33537476E-01   1.59805384E-01   5.46969583E-03   5.28815718E-04   3.81285205E-04   6.03182402E-05   6.37064065E-05   5.16672760E-05  
  83               7.64276591E+00   2.44917157E+03   8.32529586E-01   1.59717507E-01   6.56595581E-03   5.28517678E-04   3.80981428E-04   6.02690311E-05   6.34781487E-05   5.16897041E-05  
  84               8.41384957E+00   2.49957246E+03   8.31357634E-01   1.59615329E-01   7.84068177E-03   5.28168605E-04   3.80614701E-04   6.02122444E-05   6.32310325E-05   5.16934347E-05  
  85               9.27733591E+00   2.55054367E+03   8.30020589E-01   1.59498762E-01   9.29498555E-03   5.27767760E-04   3.80188524E-04   6.01474550E-05   6.29651275E-05   5.16737619E-05  
  86               1.02437176E+01   2.60232486E+03   8.28496134E-01   1.59365861E-01   1.09531366E-02   5.27308726E-04   3.79698454E-04   6.00736453E-05   6.26789575E-05   5.16255554E-05  
  87               1.13245930E+01   2.65439963E+03   8.26792134E-01   1.59217313E-01   1.28065691E-02   5.26793212E-04   3.79150719E-04   5.99905380E-05   6.23730385E-05   5.15433925E-05  
  88               1.25326722E+01   2.70710216E+03   8.24884222E-01   1.59050995E-01   1.48817813E-02   5.26214079E-04   3.78539730E-04   5.98968504E-05   6.20458101E-05   5.14205361E-05  
  89               1.38818641E+01   2.75978750E+03   8.22797161E-01   1.58869067E-01   1.71518269E-02   5.25577696E-04   3.77877723E-04   5.97925760E-05   6.16986481E-05   5.12514767E-05  
  90               1.53872717E+01   2.81297396E+03   8.20498855E-01   1.58668730E-01   1.96516073E-02   5.24874604E-04   3.77156409E-04   5.96757940E-05   6.13296391E-05   5.10275129E-05  
  91               1.70652650E+01   2.86603339E+03   8.18024708E-01   1.58453074E-01   2.23426025E-02   5.24114081E-04   3.76392102E-04   5.95463486E-05   6.09406439E-05   5.07433285E-05  
  92               1.89334148E+01   2.91948918E+03   8.15340786E-01   1.58219140E-01   2.52617113E-02   5.23285928E-04   3.75576188E-04   5.94014363E-05   6.05298556E-05   5.03884424E-05  
  93               2.10105407E+01   2.97266573E+03   8.12497985E-01   1.57971367E-01   2.83535595E-02   5.22403672E-04   3.74730774E-04   5.92404739E-05   6.00998780E-05   4.99591130E-05  
  94               2.33167417E+01   3.02619966E+03   8.09451403E-01   1.57705839E-01   3.16669746E-02   5.21453778E-04   3.73843321E-04   5.90587196E-05   5.96485922E-05   4.94428325E-05  
  95               2.58723438E+01   3.07926715E+03   8.06275902E-01   1.57429086E-01   3.51205144E-02   5.20456426E-04   3.72944149E-04   5.88547971E-05   5.91798367E-05   4.88400696E-05  
  96               2.86978543E+01   3.13257861E+03   8.02915418E-01   1.57136218E-01   3.87751468E-02   5.19394735E-04   3.72015622E-04   5.86208353E-05   5.86914450E-05   4.81374019E-05  
  97               3.18154634E+01   3.18531525E+03   7.99457222E-01   1.56834844E-01   4.25359320E-02   5.18292227E-04   3.71091181E-04   5.83532610E-05   5.81877607E-05   4.73404436E-05  
  98               3.52492117E+01   3.23828832E+03   7.95829270E-01   1.56518683E-01   4.64812159E-02   5.17127151E-04   3.70145361E-04   5.80387305E-05   5.76659975E-05   4.64347649E-05  
  99               3.90256850E+01   3.29060614E+03   7.92138736E-01   1.56197077E-01   5.04944126E-02   5.15928354E-04   3.69216879E-04   5.76704778E-05   5.71310600E-05   4.54336525E-05  
  100              4.31743257E+01   3.34322955E+03   7.88289490E-01   1.55861645E-01   5.46800600E-02   5.14666803E-04   3.68268373E-04   5.72260233E-05   5.65791565E-05   4.43208472E-05  
  101              4.77278108E+01   3.39524966E+03   7.84401439E-01   1.55522838E-01   5.89077234E-02   5.13374529E-04   3.67341051E-04   5.66933819E-05   5.60153838E-05   4.31171952E-05  
